20240415 13:30:00,4.23,4.23,3.82,4.0225,70661300
20240416 13:30:00,4.04,4.04,3.71,3.795,42222200
20240417 13:30:00,3.78,3.96,3.78,3.895,38767000
20240418 13:30:00,3.89,4.09,3.85,3.96,38392100
20240419 13:30:00,3.95,3.95,3.78,3.84,35465400
20240422 13:30:00,3.83,4.05,3.61,3.835,60179600
20240423 13:30:00,3.84,4.13,3.84,4.0275,41987800
20240424 13:30:00,4,4.22,4,4.1425,34562000
20240425 13:30:00,4.15,4.17,4.03,4.095,25888400
20240426 13:30:00,4.09,4.54,4.09,4.4625,59264500
20240429 13:30:00,4.46,4.68,4.46,4.605,56096000
20240430 13:30:00,4.635,4.75,4.51,4.67,52936200
20240501 13:30:00,4.71,5.44,4.71,5.0525,147465600
20240502 13:30:00,5.015,5.67,5.015,5.51,99532800
20240503 13:30:00,5.6,5.6,5.33,5.5025,54697700
20240506 13:30:00,5.55,6.04,5.55,5.7625,75633400
20240507 13:30:00,5.72,5.83,5.46,5.585,43754100
20240508 13:30:00,5.525,5.525,5.11,5.215,54908700
20240509 13:30:00,5.235,5.41,5.23,5.335,34679700
20240510 13:30:00,5.35,5.35,5.03,5.1825,49019600
20240513 13:30:00,5.175,5.66,5.16,5.3575,76621100
20240514 13:30:00,5.305,5.85,5.305,5.6525,80661000
20240515 13:30:00,5.65,6.05,5.21,5.6475,112034600
20240516 13:30:00,5.665,5.665,5.22,5.3275,41788900
20240517 13:30:00,5.315,5.39,5.04,5.2475,58708400
20240520 13:30:00,5.28,5.32,5.1,5.2225,47706100
20240521 13:30:00,5.235,5.54,5.14,5.28,75042200
20240522 13:30:00,5.22,5.31,5.14,5.2375,36743200
20240523 13:30:00,5.25,5.25,4.71,4.94,79112800
20240524 13:30:00,4.96,4.96,4.77,4.8325,32225400
20240528 13:30:00,4.82,5.01,4.82,4.9275,46519700
20240529 13:30:00,4.935,5,4.81,4.8925,37706200
20240530 13:30:00,4.88,5.44,4.88,5.18,69440000
20240531 13:30:00,5.175,5.52,5.175,5.36,63176600
20240603 13:30:00,5.33,5.63,5.21,5.43,53566700
20240604 13:30:00,5.44,5.44,5.2,5.2725,29404500
20240605 13:30:00,5.26,5.35,5.15,5.275,49656100
20240606 13:30:00,5.3,5.3,4.74,4.9,84453800
20240607 13:30:00,4.93,4.96,4.8,4.8525,34658600
20240610 13:30:00,4.825,4.85,4.67,4.765,38316300
20240611 13:30:00,4.77,4.8,4.35,4.6,66199200
20240612 13:30:00,4.625,4.63,4.31,4.465,62311400
20240613 13:30:00,4.46,4.61,4.4,4.4725,27306300
20240614 13:30:00,4.44,4.44,4.29,4.34,23557000
20240617 13:30:00,4.345,4.48,4.24,4.3675,31751400
20240618 13:30:00,4.375,4.47,4.32,4.395,28884900
20240620 13:30:00,4.395,4.45,4.25,4.35,28737200
20240621 13:30:00,4.35,4.35,4.24,4.3,22036700
20240624 13:30:00,4.305,4.53,4.29,4.39,28749700
20240625 13:30:00,4.37,4.43,4.32,4.38,23318400
20240626 13:30:00,4.385,4.68,4.34,4.51,53248100
20240627 13:30:00,4.51,4.58,4.37,4.4775,37306100
20240628 13:30:00,4.48,4.48,4.14,4.2525,47669500
20240701 13:30:00,4.255,4.51,4.25,4.3875,55633200
20240702 13:30:00,4.395,4.54,4.38,4.475,35412300
20240703 13:30:00,4.49,5.04,4.49,4.7725,72459800
20240705 13:30:00,4.73,4.75,4.41,4.625,61604000
20240708 13:30:00,4.67,4.67,4.44,4.5125,39272500
20240709 13:30:00,4.5,4.54,4.42,4.4825,26805400
20240710 13:30:00,4.485,4.77,4.485,4.6,43456600
20240711 13:30:00,4.565,4.8,4.565,4.7175,56422800
20240712 13:30:00,4.735,4.92,4.7,4.8,51797700
20240715 13:30:00,4.79,4.81,4.53,4.695,58503300
20240716 13:30:00,4.72,4.92,4.62,4.765,50004800
20240717 13:30:00,4.76,4.87,4.55,4.71,54980500
20240718 13:30:00,4.71,4.71,4.51,4.5975,36332700
20240719 13:30:00,4.585,4.585,4.41,4.4725,22403600
20240722 13:30:00,4.485,4.7,4.485,4.65,34131500
20240723 13:30:00,4.66,4.66,4.47,4.5325,37498700
20240724 13:30:00,4.53,4.53,4.26,4.3425,43266700
20240725 13:30:00,4.345,4.44,4.27,4.3425,40111300
20240726 13:30:00,4.33,4.43,4.24,4.3525,32103400
20240729 13:30:00,4.37,4.47,4.3,4.4,33918300
20240730 13:30:00,4.415,4.44,4.31,4.3775,41983800
20240731 13:30:00,4.38,4.62,4.38,4.4975,33546800
20240801 13:30:00,4.47,4.47,3.99,4.2375,88261500
20240802 13:30:00,4.255,4.255,3.93,4.045,39936800
20240805 13:30:00,4,4,3.66,3.815,53237000
20240806 13:30:00,3.815,3.92,3.76,3.8375,37777500
20240807 13:30:00,3.835,3.91,3.67,3.765,33486300
20240808 13:30:00,3.74,3.89,3.63,3.7675,35671000
20240809 13:30:00,3.775,3.89,3.75,3.805,25866100
20240812 13:30:00,3.79,3.83,3.74,3.7825,20645500
20240813 13:30:00,3.78,3.91,3.76,3.8325,29584600
20240814 13:30:00,3.83,3.93,3.71,3.82,37694800
20240815 13:30:00,3.82,3.87,3.78,3.8175,28523100
20240816 13:30:00,3.81,3.98,3.81,3.9,28728700
20240819 13:30:00,3.895,4.11,3.895,4.06,23455100
20240820 13:30:00,4.05,4.17,3.83,3.9925,43921600
20240821 13:30:00,3.985,4,3.83,3.9375,25739200
20240822 13:30:00,3.96,4.05,3.92,3.9925,25826800
20240823 13:30:00,4,4.13,3.99,4.0575,25913400
20240826 13:30:00,4.055,4.1,3.98,4.0425,25776200
20240827 13:30:00,4.045,4.1,3.96,4.035,24654700
20240828 13:30:00,4.04,4.04,3.68,3.835,62882000
20240829 13:30:00,3.83,3.97,3.76,3.875,45246800
20240830 13:30:00,3.885,4.21,3.885,4.11,65991100
20240903 13:30:00,4.115,4.18,3.96,4.0675,52928200
20240904 13:30:00,4.065,4.29,4.065,4.235,49161900
20240905 13:30:00,4.235,4.85,4.235,4.595,110271900
20240906 13:30:00,4.63,5.18,4.63,5.01,105245000
20240909 13:30:00,4.98,5.61,4.76,5.205,125459100
20240910 13:30:00,5.225,5.5,5.225,5.4325,58595000
20240911 13:30:00,5.455,5.66,5.43,5.55,51390500
20240912 13:30:00,5.555,5.555,5.1,5.365,71034900
20240913 13:30:00,5.41,5.57,5.19,5.3825,64294400
20240916 13:30:00,5.385,5.55,5.38,5.467501,37580100
20240917 13:30:00,5.47,5.7,5.4,5.49,41732900
20240918 13:30:00,5.43,5.48,5.01,5.24,65049700
20240919 13:30:00,5.235,5.4,4.97,5.255,93014300
20240920 13:30:00,5.325,5.54,5.21,5.3425,53489100
20240923 13:30:00,5.31,5.56,5.05,5.2825,66291800
20240924 13:30:00,5.26,5.96,5.26,5.8175,116346100
20240925 13:30:00,5.85,5.85,5.57,5.69,72687400
20240926 13:30:00,5.675,6.2,5.675,5.92,139473600
20240927 13:30:00,5.89,6.66,5.89,6.295,180982100
20240930 13:30:00,6.265,7.71,6.265,7.1875,213140800
20241001 13:30:00,7.19,7.19,6.44,6.8625,146968900
20241002 13:30:00,6.965,7.38,6.82,7.1625,135598100
20241003 13:30:00,7.225,7.225,6.67,6.805,99136000
20241004 13:30:00,6.78,6.8,6.4,6.6725,91621900
20241007 13:30:00,6.745,6.93,6.56,6.7725,78405000
20241008 13:30:00,6.8,6.8,6.11,6.2525,82359200
20241009 13:30:00,6.25,6.45,5.98,6.2,70071100
20241010 13:30:00,6.185,6.35,6.13,6.2325,47902300
20241011 13:30:00,6.225,6.3,6.03,6.1575,42897900
20241014 13:30:00,6.15,6.18,5.76,5.9475,80930100
20241015 13:30:00,5.925,5.925,5.55,5.6475,67585800
20241016 13:30:00,5.615,5.69,5.48,5.585,46932600
20241017 13:30:00,5.585,5.585,5.05,5.23,74651600
20241018 13:30:00,5.255,5.49,5.18,5.3375,66972500
20241021 13:30:00,5.34,5.34,5.05,5.1375,35255300
20241022 13:30:00,5.115,5.35,5.115,5.2225,38285800
20241023 13:30:00,5.195,5.29,5.15,5.2125,36170900
20241024 13:30:00,5.205,5.205,4.96,5.0625,49328700
20241025 13:30:00,5.065,5.35,5.01,5.17,67917100
20241028 13:30:00,5.16,6.03,5.16,5.6475,109992400
